tile,repetition,codec,preset,qp,height,time
suburb13.y4m,4,hevc_nvenc,p4,32,320,4.232
suburb13.y4m,0,hevc_nvenc,p4,34,0,8.6
suburb13.y4m,1,hevc_nvenc,p4,34,0,8.605
suburb13.y4m,2,hevc_nvenc,p4,34,0,8.603
suburb13.y4m,3,hevc_nvenc,p4,34,0,8.597
suburb13.y4m,4,hevc_nvenc,p4,34,0,8.597
suburb13.y4m,0,hevc_nvenc,p4,34,320,4.418
suburb13.y4m,1,hevc_nvenc,p4,34,320,4.257
suburb13.y4m,2,hevc_nvenc,p4,34,320,4.181
suburb13.y4m,3,hevc_nvenc,p4,34,320,4.519
suburb13.y4m,4,hevc_nvenc,p4,34,320,4.398
suburb13.y4m,0,hevc_nvenc,p4,36,0,8.598
suburb13.y4m,1,hevc_nvenc,p4,36,0,8.606
suburb13.y4m,2,hevc_nvenc,p4,36,0,8.602
suburb13.y4m,3,hevc_nvenc,p4,36,0,8.6
suburb13.y4m,4,hevc_nvenc,p4,36,0,8.602
suburb13.y4m,0,hevc_nvenc,p4,36,320,4.31
suburb13.y4m,1,hevc_nvenc,p4,36,320,4.302
suburb13.y4m,2,hevc_nvenc,p4,36,320,4.222
suburb13.y4m,3,hevc_nvenc,p4,36,320,4.401
suburb13.y4m,4,hevc_nvenc,p4,36,320,4.266
suburb13.y4m,0,hevc_nvenc,p4,38,0,8.6
suburb13.y4m,1,hevc_nvenc,p4,38,0,8.6
suburb13.y4m,2,hevc_nvenc,p4,38,0,8.595
suburb13.y4m,3,hevc_nvenc,p4,38,0,8.605
suburb13.y4m,4,hevc_nvenc,p4,38,0,8.618
suburb13.y4m,0,hevc_nvenc,p4,38,320,4.594
suburb13.y4m,1,hevc_nvenc,p4,38,320,4.392
suburb13.y4m,2,hevc_nvenc,p4,38,320,4.357
suburb13.y4m,3,hevc_nvenc,p4,38,320,4.376
suburb13.y4m,4,hevc_nvenc,p4,38,320,4.145
suburb13.y4m,0,hevc_nvenc,p4,40,0,8.601
suburb13.y4m,1,hevc_nvenc,p4,40,0,8.598
suburb13.y4m,2,hevc_nvenc,p4,40,0,8.622
suburb13.y4m,3,hevc_nvenc,p4,40,0,8.597
suburb13.y4m,4,hevc_nvenc,p4,40,0,8.599
suburb13.y4m,0,hevc_nvenc,p4,40,320,4.206
suburb13.y4m,1,hevc_nvenc,p4,40,320,4.154
suburb13.y4m,2,hevc_nvenc,p4,40,320,4.243
suburb13.y4m,3,hevc_nvenc,p4,40,320,4.164
suburb13.y4m,4,hevc_nvenc,p4,40,320,4.01
suburb13.y4m,0,hevc_nvenc,p5,18,0,11.261
suburb13.y4m,1,hevc_nvenc,p5,18,0,11.262
suburb13.y4m,2,hevc_nvenc,p5,18,0,11.259
suburb13.y4m,3,hevc_nvenc,p5,18,0,11.259
suburb13.y4m,4,hevc_nvenc,p5,18,0,11.265
suburb13.y4m,0,hevc_nvenc,p5,18,320,4.168
suburb13.y4m,1,hevc_nvenc,p5,18,320,4.249
suburb13.y4m,2,hevc_nvenc,p5,18,320,4.221
suburb13.y4m,3,hevc_nvenc,p5,18,320,4.317
suburb13.y4m,4,hevc_nvenc,p5,18,320,4.287
suburb13.y4m,0,hevc_nvenc,p5,20,0,11.261
suburb13.y4m,1,hevc_nvenc,p5,20,0,11.262
suburb13.y4m,2,hevc_nvenc,p5,20,0,11.265
suburb13.y4m,3,hevc_nvenc,p5,20,0,11.267
suburb13.y4m,4,hevc_nvenc,p5,20,0,11.269
suburb13.y4m,0,hevc_nvenc,p5,20,320,4.322
suburb13.y4m,1,hevc_nvenc,p5,20,320,4.17
suburb13.y4m,2,hevc_nvenc,p5,20,320,4.526
suburb13.y4m,3,hevc_nvenc,p5,20,320,4.098
suburb13.y4m,4,hevc_nvenc,p5,20,320,4.251
suburb13.y4m,0,hevc_nvenc,p5,22,0,11.259
suburb13.y4m,1,hevc_nvenc,p5,22,0,11.261
suburb13.y4m,2,hevc_nvenc,p5,22,0,11.262
suburb13.y4m,3,hevc_nvenc,p5,22,0,11.264
suburb13.y4m,4,hevc_nvenc,p5,22,0,11.261
suburb13.y4m,0,hevc_nvenc,p5,22,320,4.44
suburb13.y4m,1,hevc_nvenc,p5,22,320,4.269
suburb13.y4m,2,hevc_nvenc,p5,22,320,4.315
suburb13.y4m,3,hevc_nvenc,p5,22,320,4.414
suburb13.y4m,4,hevc_nvenc,p5,22,320,4.339
suburb13.y4m,0,hevc_nvenc,p5,24,0,11.266
suburb13.y4m,1,hevc_nvenc,p5,24,0,11.262
suburb13.y4m,2,hevc_nvenc,p5,24,0,11.26
suburb13.y4m,3,hevc_nvenc,p5,24,0,11.278
suburb13.y4m,4,hevc_nvenc,p5,24,0,11.27
suburb13.y4m,0,hevc_nvenc,p5,24,320,4.211
suburb13.y4m,1,hevc_nvenc,p5,24,320,4.428
suburb13.y4m,2,hevc_nvenc,p5,24,320,4.443
suburb13.y4m,3,hevc_nvenc,p5,24,320,3.838
suburb13.y4m,4,hevc_nvenc,p5,24,320,4.502
suburb13.y4m,0,hevc_nvenc,p5,26,0,11.265
suburb13.y4m,1,hevc_nvenc,p5,26,0,11.259
suburb13.y4m,2,hevc_nvenc,p5,26,0,11.265
suburb13.y4m,3,hevc_nvenc,p5,26,0,11.28
suburb13.y4m,4,hevc_nvenc,p5,26,0,11.259
suburb13.y4m,0,hevc_nvenc,p5,26,320,4.251
suburb13.y4m,1,hevc_nvenc,p5,26,320,4.312
suburb13.y4m,2,hevc_nvenc,p5,26,320,4.32
suburb13.y4m,3,hevc_nvenc,p5,26,320,4.278
suburb13.y4m,4,hevc_nvenc,p5,26,320,4.273
suburb13.y4m,0,hevc_nvenc,p5,28,0,11.264
suburb13.y4m,1,hevc_nvenc,p5,28,0,11.26
suburb13.y4m,2,hevc_nvenc,p5,28,0,11.261
suburb13.y4m,3,hevc_nvenc,p5,28,0,11.261
suburb13.y4m,4,hevc_nvenc,p5,28,0,11.262
suburb13.y4m,0,hevc_nvenc,p5,28,320,4.492
suburb13.y4m,1,hevc_nvenc,p5,28,320,4.52
suburb13.y4m,2,hevc_nvenc,p5,28,320,4.044
suburb13.y4m,3,hevc_nvenc,p5,28,320,4.349
suburb13.y4m,4,hevc_nvenc,p5,28,320,4.386
suburb13.y4m,0,hevc_nvenc,p5,30,0,11.263
suburb13.y4m,1,hevc_nvenc,p5,30,0,11.264
suburb13.y4m,2,hevc_nvenc,p5,30,0,11.262
suburb13.y4m,3,hevc_nvenc,p5,30,0,11.261
suburb13.y4m,4,hevc_nvenc,p5,30,0,11.26
suburb13.y4m,0,hevc_nvenc,p5,30,320,4.329
suburb13.y4m,1,hevc_nvenc,p5,30,320,4.176
suburb13.y4m,2,hevc_nvenc,p5,30,320,4.214
suburb13.y4m,3,hevc_nvenc,p5,30,320,4.176
suburb13.y4m,4,hevc_nvenc,p5,30,320,4.294
suburb13.y4m,0,hevc_nvenc,p5,32,0,11.261
suburb13.y4m,1,hevc_nvenc,p5,32,0,11.268
suburb13.y4m,2,hevc_nvenc,p5,32,0,11.261
suburb13.y4m,3,hevc_nvenc,p5,32,0,11.261
suburb13.y4m,4,hevc_nvenc,p5,32,0,11.266
suburb13.y4m,0,hevc_nvenc,p5,32,320,4.283
suburb13.y4m,1,hevc_nvenc,p5,32,320,4.099
suburb13.y4m,2,hevc_nvenc,p5,32,320,4.183
suburb13.y4m,3,hevc_nvenc,p5,32,320,4.366
suburb13.y4m,4,hevc_nvenc,p5,32,320,4.479
suburb13.y4m,0,hevc_nvenc,p5,34,0,11.267
suburb13.y4m,1,hevc_nvenc,p5,34,0,11.26
suburb13.y4m,2,hevc_nvenc,p5,34,0,11.264
suburb13.y4m,3,hevc_nvenc,p5,34,0,11.262
suburb13.y4m,4,hevc_nvenc,p5,34,0,11.262
suburb13.y4m,0,hevc_nvenc,p5,34,320,4.315
suburb13.y4m,1,hevc_nvenc,p5,34,320,4.278
suburb13.y4m,2,hevc_nvenc,p5,34,320,4.377
suburb13.y4m,3,hevc_nvenc,p5,34,320,4.103
suburb13.y4m,4,hevc_nvenc,p5,34,320,4.181
suburb13.y4m,0,hevc_nvenc,p5,36,0,11.263
suburb13.y4m,1,hevc_nvenc,p5,36,0,11.263
suburb13.y4m,2,hevc_nvenc,p5,36,0,11.261
suburb13.y4m,3,hevc_nvenc,p5,36,0,11.26
suburb13.y4m,4,hevc_nvenc,p5,36,0,11.264
suburb13.y4m,0,hevc_nvenc,p5,36,320,4.191
suburb13.y4m,1,hevc_nvenc,p5,36,320,4.191
suburb13.y4m,2,hevc_nvenc,p5,36,320,4.245
suburb13.y4m,3,hevc_nvenc,p5,36,320,4.171
suburb13.y4m,4,hevc_nvenc,p5,36,320,4.036
suburb13.y4m,0,hevc_nvenc,p5,38,0,11.26
suburb13.y4m,1,hevc_nvenc,p5,38,0,11.263
suburb13.y4m,2,hevc_nvenc,p5,38,0,11.264
suburb13.y4m,3,hevc_nvenc,p5,38,0,11.26
suburb13.y4m,4,hevc_nvenc,p5,38,0,11.26
suburb13.y4m,0,hevc_nvenc,p5,38,320,4.329
suburb13.y4m,1,hevc_nvenc,p5,38,320,4.105
suburb13.y4m,2,hevc_nvenc,p5,38,320,4.397
suburb13.y4m,3,hevc_nvenc,p5,38,320,4.213
suburb13.y4m,4,hevc_nvenc,p5,38,320,3.975
suburb13.y4m,0,hevc_nvenc,p5,40,0,11.261
suburb13.y4m,1,hevc_nvenc,p5,40,0,11.26
suburb13.y4m,2,hevc_nvenc,p5,40,0,11.261
suburb13.y4m,3,hevc_nvenc,p5,40,0,11.261
suburb13.y4m,4,hevc_nvenc,p5,40,0,11.261
suburb13.y4m,0,hevc_nvenc,p5,40,320,4.201
suburb13.y4m,1,hevc_nvenc,p5,40,320,4.085
suburb13.y4m,2,hevc_nvenc,p5,40,320,4.322
suburb13.y4m,3,hevc_nvenc,p5,40,320,4.168
suburb13.y4m,4,hevc_nvenc,p5,40,320,4.144
suburb13.y4m,0,hevc_nvenc,p6,18,0,17.88
suburb13.y4m,1,hevc_nvenc,p6,18,0,17.878
suburb13.y4m,2,hevc_nvenc,p6,18,0,17.88
suburb13.y4m,3,hevc_nvenc,p6,18,0,17.884
suburb13.y4m,4,hevc_nvenc,p6,18,0,17.88
suburb13.y4m,0,hevc_nvenc,p6,18,320,4.925
suburb13.y4m,1,hevc_nvenc,p6,18,320,4.9
suburb13.y4m,2,hevc_nvenc,p6,18,320,4.904
suburb13.y4m,3,hevc_nvenc,p6,18,320,4.929
suburb13.y4m,4,hevc_nvenc,p6,18,320,4.908
suburb13.y4m,0,hevc_nvenc,p6,20,0,17.879
suburb13.y4m,1,hevc_nvenc,p6,20,0,17.879
suburb13.y4m,2,hevc_nvenc,p6,20,0,17.881
suburb13.y4m,3,hevc_nvenc,p6,20,0,17.881
suburb13.y4m,4,hevc_nvenc,p6,20,0,17.879
suburb13.y4m,0,hevc_nvenc,p6,20,320,4.925
suburb13.y4m,1,hevc_nvenc,p6,20,320,4.907
suburb13.y4m,2,hevc_nvenc,p6,20,320,4.915
suburb13.y4m,3,hevc_nvenc,p6,20,320,4.91
suburb13.y4m,4,hevc_nvenc,p6,20,320,4.895
suburb13.y4m,0,hevc_nvenc,p6,22,0,17.882
suburb13.y4m,1,hevc_nvenc,p6,22,0,17.881
suburb13.y4m,2,hevc_nvenc,p6,22,0,17.885
suburb13.y4m,3,hevc_nvenc,p6,22,0,17.882
suburb13.y4m,4,hevc_nvenc,p6,22,0,17.882
suburb13.y4m,0,hevc_nvenc,p6,22,320,4.927
suburb13.y4m,1,hevc_nvenc,p6,22,320,4.911
suburb13.y4m,2,hevc_nvenc,p6,22,320,4.94
suburb13.y4m,3,hevc_nvenc,p6,22,320,4.912
suburb13.y4m,4,hevc_nvenc,p6,22,320,4.923
suburb13.y4m,0,hevc_nvenc,p6,24,0,17.88
suburb13.y4m,1,hevc_nvenc,p6,24,0,17.883
suburb13.y4m,2,hevc_nvenc,p6,24,0,17.883
suburb13.y4m,3,hevc_nvenc,p6,24,0,17.881
suburb13.y4m,4,hevc_nvenc,p6,24,0,17.882
suburb13.y4m,0,hevc_nvenc,p6,24,320,4.937
suburb13.y4m,1,hevc_nvenc,p6,24,320,4.976
suburb13.y4m,2,hevc_nvenc,p6,24,320,4.929
suburb13.y4m,3,hevc_nvenc,p6,24,320,4.918
suburb13.y4m,4,hevc_nvenc,p6,24,320,4.974
suburb13.y4m,0,hevc_nvenc,p6,26,0,17.881
suburb13.y4m,1,hevc_nvenc,p6,26,0,17.881
suburb13.y4m,2,hevc_nvenc,p6,26,0,17.881
suburb13.y4m,3,hevc_nvenc,p6,26,0,17.881
suburb13.y4m,4,hevc_nvenc,p6,26,0,17.882
suburb13.y4m,0,hevc_nvenc,p6,26,320,4.917
suburb13.y4m,1,hevc_nvenc,p6,26,320,4.902
suburb13.y4m,2,hevc_nvenc,p6,26,320,4.912
suburb13.y4m,3,hevc_nvenc,p6,26,320,4.924
suburb13.y4m,4,hevc_nvenc,p6,26,320,4.959
suburb13.y4m,0,hevc_nvenc,p6,28,0,17.88
suburb13.y4m,1,hevc_nvenc,p6,28,0,17.882
suburb13.y4m,2,hevc_nvenc,p6,28,0,17.881
suburb13.y4m,3,hevc_nvenc,p6,28,0,17.88
suburb13.y4m,4,hevc_nvenc,p6,28,0,17.882
suburb13.y4m,0,hevc_nvenc,p6,28,320,4.924
suburb13.y4m,1,hevc_nvenc,p6,28,320,4.916
suburb13.y4m,2,hevc_nvenc,p6,28,320,4.922
suburb13.y4m,3,hevc_nvenc,p6,28,320,4.934
suburb13.y4m,4,hevc_nvenc,p6,28,320,4.914
suburb13.y4m,0,hevc_nvenc,p6,30,0,17.879
suburb13.y4m,1,hevc_nvenc,p6,30,0,17.883
suburb13.y4m,2,hevc_nvenc,p6,30,0,17.881
suburb13.y4m,3,hevc_nvenc,p6,30,0,17.88
suburb13.y4m,4,hevc_nvenc,p6,30,0,17.88
suburb13.y4m,0,hevc_nvenc,p6,30,320,4.914
suburb13.y4m,1,hevc_nvenc,p6,30,320,4.916
suburb13.y4m,2,hevc_nvenc,p6,30,320,4.921
suburb13.y4m,3,hevc_nvenc,p6,30,320,4.926
suburb13.y4m,4,hevc_nvenc,p6,30,320,4.928
suburb13.y4m,0,hevc_nvenc,p6,32,0,17.882
suburb13.y4m,1,hevc_nvenc,p6,32,0,17.881
suburb13.y4m,2,hevc_nvenc,p6,32,0,17.888
suburb13.y4m,3,hevc_nvenc,p6,32,0,17.878
suburb13.y4m,4,hevc_nvenc,p6,32,0,17.88
suburb13.y4m,0,hevc_nvenc,p6,32,320,4.935
suburb13.y4m,1,hevc_nvenc,p6,32,320,4.931
suburb13.y4m,2,hevc_nvenc,p6,32,320,4.926
suburb13.y4m,3,hevc_nvenc,p6,32,320,4.93
suburb13.y4m,4,hevc_nvenc,p6,32,320,4.913
suburb13.y4m,0,hevc_nvenc,p6,34,0,17.881
suburb13.y4m,1,hevc_nvenc,p6,34,0,17.882
suburb13.y4m,2,hevc_nvenc,p6,34,0,17.883
suburb13.y4m,3,hevc_nvenc,p6,34,0,17.882
suburb13.y4m,4,hevc_nvenc,p6,34,0,17.883
suburb13.y4m,0,hevc_nvenc,p6,34,320,4.928
suburb13.y4m,1,hevc_nvenc,p6,34,320,4.921
suburb13.y4m,2,hevc_nvenc,p6,34,320,4.932
suburb13.y4m,3,hevc_nvenc,p6,34,320,4.931
suburb13.y4m,4,hevc_nvenc,p6,34,320,4.925
suburb13.y4m,0,hevc_nvenc,p6,36,0,17.88
suburb13.y4m,1,hevc_nvenc,p6,36,0,17.884
suburb13.y4m,2,hevc_nvenc,p6,36,0,17.883
suburb13.y4m,3,hevc_nvenc,p6,36,0,17.88
suburb13.y4m,4,hevc_nvenc,p6,36,0,17.88
suburb13.y4m,0,hevc_nvenc,p6,36,320,4.924
suburb13.y4m,1,hevc_nvenc,p6,36,320,4.902
suburb13.y4m,2,hevc_nvenc,p6,36,320,4.925
suburb13.y4m,3,hevc_nvenc,p6,36,320,4.937
suburb13.y4m,4,hevc_nvenc,p6,36,320,4.922
suburb13.y4m,0,hevc_nvenc,p6,38,0,17.882
suburb13.y4m,1,hevc_nvenc,p6,38,0,17.88
suburb13.y4m,2,hevc_nvenc,p6,38,0,17.883
suburb13.y4m,3,hevc_nvenc,p6,38,0,17.879
suburb13.y4m,4,hevc_nvenc,p6,38,0,17.883
suburb13.y4m,0,hevc_nvenc,p6,38,320,4.932
suburb13.y4m,1,hevc_nvenc,p6,38,320,4.899
suburb13.y4m,2,hevc_nvenc,p6,38,320,4.922
suburb13.y4m,3,hevc_nvenc,p6,38,320,4.913
suburb13.y4m,4,hevc_nvenc,p6,38,320,4.928
suburb13.y4m,0,hevc_nvenc,p6,40,0,17.88
suburb13.y4m,1,hevc_nvenc,p6,40,0,17.882
suburb13.y4m,2,hevc_nvenc,p6,40,0,17.881
suburb13.y4m,3,hevc_nvenc,p6,40,0,17.883
suburb13.y4m,4,hevc_nvenc,p6,40,0,17.88
suburb13.y4m,0,hevc_nvenc,p6,40,320,4.913
suburb13.y4m,1,hevc_nvenc,p6,40,320,4.911
suburb13.y4m,2,hevc_nvenc,p6,40,320,4.934
suburb13.y4m,3,hevc_nvenc,p6,40,320,4.91
suburb13.y4m,4,hevc_nvenc,p6,40,320,4.929
suburb13.y4m,0,hevc_nvenc,p7,18,0,19.876
suburb13.y4m,1,hevc_nvenc,p7,18,0,19.87
suburb13.y4m,2,hevc_nvenc,p7,18,0,19.873
suburb13.y4m,3,hevc_nvenc,p7,18,0,19.875
suburb13.y4m,4,hevc_nvenc,p7,18,0,19.872
suburb13.y4m,0,hevc_nvenc,p7,18,320,5.421
suburb13.y4m,1,hevc_nvenc,p7,18,320,5.402
suburb13.y4m,2,hevc_nvenc,p7,18,320,5.379
suburb13.y4m,3,hevc_nvenc,p7,18,320,5.4
suburb13.y4m,4,hevc_nvenc,p7,18,320,5.392
suburb13.y4m,0,hevc_nvenc,p7,20,0,19.874
suburb13.y4m,1,hevc_nvenc,p7,20,0,19.873
suburb13.y4m,2,hevc_nvenc,p7,20,0,19.871
suburb13.y4m,3,hevc_nvenc,p7,20,0,19.872
suburb13.y4m,4,hevc_nvenc,p7,20,0,19.872
suburb13.y4m,0,hevc_nvenc,p7,20,320,5.407
suburb13.y4m,1,hevc_nvenc,p7,20,320,5.396
suburb13.y4m,2,hevc_nvenc,p7,20,320,5.412
suburb13.y4m,3,hevc_nvenc,p7,20,320,5.391
suburb13.y4m,4,hevc_nvenc,p7,20,320,5.404
suburb13.y4m,0,hevc_nvenc,p7,22,0,19.87
suburb13.y4m,1,hevc_nvenc,p7,22,0,19.871
suburb13.y4m,2,hevc_nvenc,p7,22,0,19.873
suburb13.y4m,3,hevc_nvenc,p7,22,0,19.873
suburb13.y4m,4,hevc_nvenc,p7,22,0,19.877
suburb13.y4m,0,hevc_nvenc,p7,22,320,5.418
suburb13.y4m,1,hevc_nvenc,p7,22,320,5.392
suburb13.y4m,2,hevc_nvenc,p7,22,320,5.417
suburb13.y4m,3,hevc_nvenc,p7,22,320,5.41
suburb13.y4m,4,hevc_nvenc,p7,22,320,5.413
suburb13.y4m,0,hevc_nvenc,p7,24,0,19.874
suburb13.y4m,1,hevc_nvenc,p7,24,0,19.872
suburb13.y4m,2,hevc_nvenc,p7,24,0,19.875
suburb13.y4m,3,hevc_nvenc,p7,24,0,19.873
suburb13.y4m,4,hevc_nvenc,p7,24,0,19.871
suburb13.y4m,0,hevc_nvenc,p7,24,320,5.397
suburb13.y4m,1,hevc_nvenc,p7,24,320,5.404
suburb13.y4m,2,hevc_nvenc,p7,24,320,5.406
suburb13.y4m,3,hevc_nvenc,p7,24,320,5.415
suburb13.y4m,4,hevc_nvenc,p7,24,320,5.387
suburb13.y4m,0,hevc_nvenc,p7,26,0,19.874
suburb13.y4m,1,hevc_nvenc,p7,26,0,19.874
suburb13.y4m,2,hevc_nvenc,p7,26,0,19.874
suburb13.y4m,3,hevc_nvenc,p7,26,0,19.873
suburb13.y4m,4,hevc_nvenc,p7,26,0,19.874
suburb13.y4m,0,hevc_nvenc,p7,26,320,5.414
suburb13.y4m,1,hevc_nvenc,p7,26,320,5.396
suburb13.y4m,2,hevc_nvenc,p7,26,320,5.399
suburb13.y4m,3,hevc_nvenc,p7,26,320,5.418
suburb13.y4m,4,hevc_nvenc,p7,26,320,5.41
suburb13.y4m,0,hevc_nvenc,p7,28,0,19.874
suburb13.y4m,1,hevc_nvenc,p7,28,0,19.872
suburb13.y4m,2,hevc_nvenc,p7,28,0,19.871
suburb13.y4m,3,hevc_nvenc,p7,28,0,19.874
suburb13.y4m,4,hevc_nvenc,p7,28,0,19.879
suburb13.y4m,0,hevc_nvenc,p7,28,320,5.41
suburb13.y4m,1,hevc_nvenc,p7,28,320,5.4
suburb13.y4m,2,hevc_nvenc,p7,28,320,5.392
suburb13.y4m,3,hevc_nvenc,p7,28,320,5.412
suburb13.y4m,4,hevc_nvenc,p7,28,320,5.405
suburb13.y4m,0,hevc_nvenc,p7,30,0,19.872
suburb13.y4m,1,hevc_nvenc,p7,30,0,19.873
suburb13.y4m,2,hevc_nvenc,p7,30,0,19.87
suburb13.y4m,3,hevc_nvenc,p7,30,0,19.873
suburb13.y4m,4,hevc_nvenc,p7,30,0,19.874
suburb13.y4m,0,hevc_nvenc,p7,30,320,5.391
suburb13.y4m,1,hevc_nvenc,p7,30,320,5.414
suburb13.y4m,2,hevc_nvenc,p7,30,320,5.404
suburb13.y4m,3,hevc_nvenc,p7,30,320,5.408
suburb13.y4m,4,hevc_nvenc,p7,30,320,5.417
suburb13.y4m,0,hevc_nvenc,p7,32,0,19.877
suburb13.y4m,1,hevc_nvenc,p7,32,0,19.871
suburb13.y4m,2,hevc_nvenc,p7,32,0,19.871
suburb13.y4m,3,hevc_nvenc,p7,32,0,19.876
suburb13.y4m,4,hevc_nvenc,p7,32,0,19.874
suburb13.y4m,0,hevc_nvenc,p7,32,320,5.399
suburb13.y4m,1,hevc_nvenc,p7,32,320,5.397
suburb13.y4m,2,hevc_nvenc,p7,32,320,5.392
suburb13.y4m,3,hevc_nvenc,p7,32,320,5.399
suburb13.y4m,4,hevc_nvenc,p7,32,320,5.41
suburb13.y4m,0,hevc_nvenc,p7,34,0,19.874
suburb13.y4m,1,hevc_nvenc,p7,34,0,19.875
suburb13.y4m,2,hevc_nvenc,p7,34,0,19.875
suburb13.y4m,3,hevc_nvenc,p7,34,0,19.871
suburb13.y4m,4,hevc_nvenc,p7,34,0,19.872
suburb13.y4m,0,hevc_nvenc,p7,34,320,5.405
suburb13.y4m,1,hevc_nvenc,p7,34,320,5.405
suburb13.y4m,2,hevc_nvenc,p7,34,320,5.396
suburb13.y4m,3,hevc_nvenc,p7,34,320,5.397
suburb13.y4m,4,hevc_nvenc,p7,34,320,5.399
suburb13.y4m,0,hevc_nvenc,p7,36,0,19.874
suburb13.y4m,1,hevc_nvenc,p7,36,0,19.873
suburb13.y4m,2,hevc_nvenc,p7,36,0,19.876
suburb13.y4m,3,hevc_nvenc,p7,36,0,19.872
suburb13.y4m,4,hevc_nvenc,p7,36,0,19.87
suburb13.y4m,0,hevc_nvenc,p7,36,320,5.387
suburb13.y4m,1,hevc_nvenc,p7,36,320,5.439
suburb13.y4m,2,hevc_nvenc,p7,36,320,5.402
suburb13.y4m,3,hevc_nvenc,p7,36,320,5.395
suburb13.y4m,4,hevc_nvenc,p7,36,320,5.386
suburb13.y4m,0,hevc_nvenc,p7,38,0,19.871
suburb13.y4m,1,hevc_nvenc,p7,38,0,19.875
suburb13.y4m,2,hevc_nvenc,p7,38,0,19.871
suburb13.y4m,3,hevc_nvenc,p7,38,0,19.873
suburb13.y4m,4,hevc_nvenc,p7,38,0,19.87
suburb13.y4m,0,hevc_nvenc,p7,38,320,5.406
suburb13.y4m,1,hevc_nvenc,p7,38,320,5.391
suburb13.y4m,2,hevc_nvenc,p7,38,320,5.414
suburb13.y4m,3,hevc_nvenc,p7,38,320,5.384
suburb13.y4m,4,hevc_nvenc,p7,38,320,5.389
suburb13.y4m,0,hevc_nvenc,p7,40,0,19.874
suburb13.y4m,1,hevc_nvenc,p7,40,0,19.871
suburb13.y4m,2,hevc_nvenc,p7,40,0,19.872
suburb13.y4m,3,hevc_nvenc,p7,40,0,19.873
suburb13.y4m,4,hevc_nvenc,p7,40,0,19.872
suburb13.y4m,0,hevc_nvenc,p7,40,320,5.428
suburb13.y4m,1,hevc_nvenc,p7,40,320,5.398
suburb13.y4m,2,hevc_nvenc,p7,40,320,5.396
suburb13.y4m,3,hevc_nvenc,p7,40,320,5.391
suburb13.y4m,4,hevc_nvenc,p7,40,320,5.404
suburb13.y4m,0,h264_nvenc,p1,18,0,4.731
suburb13.y4m,1,h264_nvenc,p1,18,0,4.777
suburb13.y4m,2,h264_nvenc,p1,18,0,4.788
suburb13.y4m,3,h264_nvenc,p1,18,0,4.781
suburb13.y4m,4,h264_nvenc,p1,18,0,4.804
suburb13.y4m,0,h264_nvenc,p1,18,320,4.381
suburb13.y4m,1,h264_nvenc,p1,18,320,4.292
suburb13.y4m,2,h264_nvenc,p1,18,320,4.442
suburb13.y4m,3,h264_nvenc,p1,18,320,4.171
suburb13.y4m,4,h264_nvenc,p1,18,320,4.361
suburb13.y4m,0,h264_nvenc,p1,20,0,4.819
suburb13.y4m,1,h264_nvenc,p1,20,0,4.792
suburb13.y4m,2,h264_nvenc,p1,20,0,4.78
suburb13.y4m,3,h264_nvenc,p1,20,0,4.779
suburb13.y4m,4,h264_nvenc,p1,20,0,4.789
suburb13.y4m,0,h264_nvenc,p1,20,320,4.511
suburb13.y4m,1,h264_nvenc,p1,20,320,4.587
suburb13.y4m,2,h264_nvenc,p1,20,320,4.432
suburb13.y4m,3,h264_nvenc,p1,20,320,4.334
suburb13.y4m,4,h264_nvenc,p1,20,320,4.437
suburb13.y4m,0,h264_nvenc,p1,22,0,4.845
suburb13.y4m,1,h264_nvenc,p1,22,0,4.754
suburb13.y4m,2,h264_nvenc,p1,22,0,4.795
suburb13.y4m,3,h264_nvenc,p1,22,0,4.77
suburb13.y4m,4,h264_nvenc,p1,22,0,4.775
suburb13.y4m,0,h264_nvenc,p1,22,320,4.321
suburb13.y4m,1,h264_nvenc,p1,22,320,4.288
suburb13.y4m,2,h264_nvenc,p1,22,320,4.384
suburb13.y4m,3,h264_nvenc,p1,22,320,4.385
suburb13.y4m,4,h264_nvenc,p1,22,320,4.221
suburb13.y4m,0,h264_nvenc,p1,24,0,4.817
suburb13.y4m,1,h264_nvenc,p1,24,0,4.771
suburb13.y4m,2,h264_nvenc,p1,24,0,4.798
suburb13.y4m,3,h264_nvenc,p1,24,0,4.802
suburb13.y4m,4,h264_nvenc,p1,24,0,4.807
suburb13.y4m,0,h264_nvenc,p1,24,320,4.436
suburb13.y4m,1,h264_nvenc,p1,24,320,4.345
suburb13.y4m,2,h264_nvenc,p1,24,320,4.326
suburb13.y4m,3,h264_nvenc,p1,24,320,4.412
suburb13.y4m,4,h264_nvenc,p1,24,320,4.397
suburb13.y4m,0,h264_nvenc,p1,26,0,4.869
suburb13.y4m,1,h264_nvenc,p1,26,0,4.764
suburb13.y4m,2,h264_nvenc,p1,26,0,4.768
suburb13.y4m,3,h264_nvenc,p1,26,0,4.801
suburb13.y4m,4,h264_nvenc,p1,26,0,4.777
suburb13.y4m,0,h264_nvenc,p1,26,320,4.529
suburb13.y4m,1,h264_nvenc,p1,26,320,4.312
suburb13.y4m,2,h264_nvenc,p1,26,320,4.236
suburb13.y4m,3,h264_nvenc,p1,26,320,4.127
suburb13.y4m,4,h264_nvenc,p1,26,320,4.274
suburb13.y4m,0,h264_nvenc,p1,28,0,4.854
